Note,SourceFilename,SourceCreated,SourceModified,SourceAccessed,ExecutableName,Hash,Size,Version,RunCount,LastRun,PreviousRun0,PreviousRun1,PreviousRun2,PreviousRun3,PreviousRun4,PreviousRun5,PreviousRun6,Volume0Name,Volume0Serial,Volume0Created,Volume1Name,Volume1Serial,Volume1Created,Directories,FilesLoaded,ParsingError
,C:\Users\jon\Desktop\Prefetch\AM_DELTA.EXE-B7261F63.pf,2022-11-30 01:18:41,2019-03-27 11:50:01,2022-11-30 01:18:52,AM_DELTA.EXE,B7261F63,9748,Windows 10 or Windows 11,2,2019-03-27 11:49:51,2019-03-25 16:49:43,,,,,,,\VOLUME{01d4e328ae22176f-dcaecb8d},DCAECB8D,2019-03-25 16:34:56,,,,"\VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SOFTWAREDISTRIBUTION, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32","\VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL\AM_DELTA.EXE, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\APPPATCH\SYSMAIN.SDB, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\TEMP\EC5AA500-A9C7-42DF-B644-5A6844E37FB7-SIGS\MPSIGSTUB.PID",False
,C:\Users\jon\Desktop\Prefetch\APPLICATIONFRAMEHOST.EXE-CCEEF759.pf,2022-11-30 01:18:41,2019-03-27 11:46:50,2022-11-30 01:18:52,APPLICATIONFRAMEHOST.EXE,CCEEF759,62166,Windows 10 or Windows 11,5,2019-03-27 11:46:40,2019-03-27 11:44:25,2019-03-26 10:50:42,2019-03-25 15:03:17,2019-03-25 13:07:01,,,,\VOLUME{01d4e328ae22176f-dcaecb8d},DCAECB8D,2019-03-25 16:34:56,,,,"\VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\FONTS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\GLOBALIZATION, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\GLOBALIZATION\SORTING, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\IMMERSIVECONTROLPANEL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\IMMERSIVECONTROLPANEL\IMAGES, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\DRIVERS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\EN-US","\VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\APPLICATIONFRAMEHOST.EXE, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\COMBASE.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\UCRTBASE.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\RPCSS.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\CLBCATQ.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\APPLICATIONFRAME.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\SHCORE.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\SHLWAPI.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\GDI32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\GDI32FULL.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\MSVCP_WIN.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\USER32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\WIN32U.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\OLEAUT32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\PROPSYS.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\TWINAPI.APPCORE.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\UXTHEME.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\DEVOBJ.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\CFGMGR32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\BCP47MRM.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\TWINAPI.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\D2D1.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\D3D11.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\DWMAPI.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\RMCLIENT.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\TEXTINPUTFRAMEWORK.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\DXGI.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\COREUICOMPONENTS.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\COREMESSAGING.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\NTMARTA.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\WINTYPES.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\OLE32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\IMM32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\ONECOREUAPCOMMONPROXYSTUB.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\MSCTF.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\D3D10WARP.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\RESOURCEPOLICYCLIENT.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\DCOMP.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\EN-US\APPLICATIONFRAME.DLL.MUI, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\UIAUTOMATIONCORE.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\DRIVERS\DXGKRNL.SYS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\SHELL32.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\WINDOWS.STORAGE.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\PROFAPI.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\POWRPROF.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\FLTLIB.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\WINDOWS.STATEREPOSITORYPS.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\WINDOWSCODECS.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\MRMCORER.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\IERTUTIL.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\BCRYPT.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\WINDOWS.UI.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\INPUTHOST.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\IMMERSIVECONTROLPANEL\IMAGES\SPLASHSCREEN.SCALE-100.PNG, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\DRIVERS\DXGMMS2.SYS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\FONTS\STATICCACHE.DAT, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\WUCEFFECTS.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\$MFT, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\WIN32KFULL.SYS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\EN-US\USER32.DLL.MUI, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\WIN32KBASE.SYS, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEMAPPS\MICROSOFT.MICROSOFTEDGE_8WEKYB3D8BBWE\RESOURCES.PRI, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEM32\LANGUAGEOVERLAYUTIL.DLL, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\RESCACHE\_MERGED\3496249021\9566069.PRI, \VOLUME{01d4e328ae22176f-dcaecb8d}\WINDOWS\SYSTEMAPPS\MICROSOFT.MICROSOFTEDGE_8WEKYB3D8BBWE\ASSETS\MICROSOFTEDGESPLASHSCREEN.SCALE-100.PNG",False
