SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-01-19 03:12:58,2019-01-21 19:16:14,2022-10-07 05:06:43,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,14,12,5,2019-01-19 06:06:35,2019-01-19 03:12:58,desktop-16pttv2,34:68:95:94:f8:5c,knownfolder:{4BD8D571-6D19-48D3-BE97-422220080E43} ==> Music,3,False,6047036b-1bb0-11e9-abc4-34689594f85c,6047036b-1bb0-11e9-abc4-34689594f85c,e95f98a4-5003-4af7-af19-1e01307a1dad,e95f98a4-5003-4af7-af19-1e01307a1dad,2019-01-19 03:11:57,2019-01-19 03:12:57,2019-01-19 03:12:57,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),EA174897,,C:\Users\srogers\Music,,My Computer\Music,,,desktop-16pttv2,34:68:95:94:f8:5c,2019-01-19 06:06:35,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-01-19 03:12:58,2019-01-21 19:16:14,2022-10-07 05:06:43,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,14,13,4,2019-01-19 06:06:35,2019-01-19 03:12:58,desktop-16pttv2,34:68:95:94:f8:5c,knownfolder:{33E28130-4E1E-4676-835A-98395C3BC3BB} ==> Pictures,3,True,6047036a-1bb0-11e9-abc4-34689594f85c,6047036a-1bb0-11e9-abc4-34689594f85c,e95f98a4-5003-4af7-af19-1e01307a1dad,e95f98a4-5003-4af7-af19-1e01307a1dad,2019-01-19 03:11:57,2019-01-19 03:12:57,2019-01-19 03:12:57,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),EA174897,,C:\Users\srogers\Pictures,,My Computer\Pictures,,,desktop-16pttv2,34:68:95:94:f8:5c,2019-01-19 06:06:35,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,0,B,2019-01-20 21:12:02,2019-01-21 19:16:10,avengers01,34:68:95:94:f8:5c,C:\Users\srogers\Documents\USB Backup\Personal\Random Accounting Spreadsheet.xlsx,1,False,081b933b-1cf8-11e9-abc8-34689594f85c,081b933b-1cf8-11e9-abc8-34689594f85c,e95f98a4-5003-4af7-af19-1e01307a1dad,e95f98a4-5003-4af7-af19-1e01307a1dad,2019-01-21 05:06:54,2019-01-21 03:50:58,2019-01-21 05:06:54,10144,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),EA174897,,C:\Users\srogers\Documents\USB Backup\Personal\Random Accounting Spreadsheet.xlsx,,My Computer\C:\\\\\\,0x1792E,0x6,avengers01,34:68:95:94:f8:5c,2019-01-20 21:12:02,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,1,A,2019-01-20 21:12:02,2019-01-21 19:15:47,avengers01,34:68:95:94:f8:5c,C:\Users\srogers\Documents\USB Backup\Selection_of_materials.ppt,1,False,081b932d-1cf8-11e9-abc8-34689594f85c,081b932d-1cf8-11e9-abc8-34689594f85c,e95f98a4-5003-4af7-af19-1e01307a1dad,e95f98a4-5003-4af7-af19-1e01307a1dad,2019-01-21 05:06:54,2019-01-21 04:58:06,2019-01-21 05:06:54,4237312,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),EA174897,,C:\Users\srogers\Documents\USB Backup\Selection_of_materials.ppt,,My Computer\C:\\\\\,0x17A05,0x6,avengers01,34:68:95:94:f8:5c,2019-01-20 21:12:02,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,2,9,2019-01-20 21:12:02,2019-01-21 19:14:41,avengers01,34:68:95:94:f8:5c,C:\Users\srogers\Documents\USB Backup\Chapter 4.pdf,1,False,081b9308-1cf8-11e9-abc8-34689594f85c,081b9308-1cf8-11e9-abc8-34689594f85c,e95f98a4-5003-4af7-af19-1e01307a1dad,e95f98a4-5003-4af7-af19-1e01307a1dad,2019-01-21 05:06:54,2019-01-21 04:55:58,2019-01-21 05:06:54,1008692,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),EA174897,,C:\Users\srogers\Documents\USB Backup\Chapter 4.pdf,,My Computer\C:\\\\\,0x17939,0x3,avengers01,34:68:95:94:f8:5c,2019-01-20 21:12:02,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,3,8,2019-01-20 21:12:02,2019-01-21 05:23:13,avengers01,34:68:95:94:f8:5c,C:\Users\srogers\Documents\Cap-2.jpg,1,False,081b8e47-1cf8-11e9-abc8-34689594f85c,081b8e47-1cf8-11e9-abc8-34689594f85c,e95f98a4-5003-4af7-af19-1e01307a1dad,e95f98a4-5003-4af7-af19-1e01307a1dad,2019-01-21 05:23:12,2019-01-21 05:23:13,2019-01-21 05:23:13,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),EA174897,,C:\Users\srogers\Documents\Cap-2.jpg,,My Computer\C:\\\\,0x243FF,0x5,avengers01,34:68:95:94:f8:5c,2019-01-20 21:12:02,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,4,7,2019-01-20 21:12:02,2019-01-21 05:22:40,avengers01,34:68:95:94:f8:5c,C:\Users\srogers\Documents\Cap-1.jpg,1,False,081b8e3e-1cf8-11e9-abc8-34689594f85c,081b8e3e-1cf8-11e9-abc8-34689594f85c,e95f98a4-5003-4af7-af19-1e01307a1dad,e95f98a4-5003-4af7-af19-1e01307a1dad,2019-01-21 05:22:40,2019-01-21 05:22:40,2019-01-21 05:22:40,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),EA174897,,C:\Users\srogers\Documents\Cap-1.jpg,,My Computer\C:\\\\,0x241B5,0x3,avengers01,34:68:95:94:f8:5c,2019-01-20 21:12:02,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,5,6,2019-01-20 21:12:02,2019-01-21 05:07:00,avengers01,34:68:95:94:f8:5c,C:\Users\srogers\Dropbox\Shield Documents\Presentation with Sensitive IP.pptx,1,False,081b8cfc-1cf8-11e9-abc8-34689594f85c,081b8cfc-1cf8-11e9-abc8-34689594f85c,e95f98a4-5003-4af7-af19-1e01307a1dad,e95f98a4-5003-4af7-af19-1e01307a1dad,2019-01-21 05:06:54,2019-01-21 03:48:38,2019-01-21 05:06:54,31590,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),EA174897,,C:\Users\srogers\Dropbox\Shield Documents\Presentation with Sensitive IP.pptx,,My Computer\C:\\\\\,0x17936,0x3,avengers01,34:68:95:94:f8:5c,2019-01-20 21:12:02,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,6,5,,2019-01-21 05:06:25,,,E:\Personal\S. Rogers Resume.docx,1,False,,,,,2019-01-21 04:59:17,2019-01-21 03:58:34,2019-01-21 04:59:16,17597,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",6A018124,Shield_USB,E:\Personal\S. Rogers Resume.docx,,My Computer\E:\\,0xC0120,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,7,4,,2019-01-21 05:06:18,,,E:\Shield Documents\Confidential Alloy Expense Accounts.xlsx,2,False,,,,,2019-01-21 04:59:17,2019-01-21 04:11:14,2019-01-21 04:59:16,10147,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",6A018124,Shield_USB,E:\Shield Documents\Confidential Alloy Expense Accounts.xlsx,,My Computer\E:\\,0xE0000,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,8,3,,2019-01-21 05:04:46,,,E:\Chapter 4.pdf,1,False,,,,,2019-01-21 04:59:58,2019-01-21 04:55:58,2019-01-21 04:59:58,1008692,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",6A018124,Shield_USB,E:\Chapter 4.pdf,,My Computer\E:\,0xA03C0,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,9,2,2019-01-20 21:12:02,2019-01-21 05:04:43,avengers01,34:68:95:94:f8:5c,C:\Users\srogers\Desktop\Alloys.pptx,1,False,081b8cb5-1cf8-11e9-abc8-34689594f85c,081b8cb5-1cf8-11e9-abc8-34689594f85c,e95f98a4-5003-4af7-af19-1e01307a1dad,e95f98a4-5003-4af7-af19-1e01307a1dad,2019-01-21 05:04:38,2019-01-21 05:04:42,2019-01-21 05:04:41,697230,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),EA174897,,C:\Users\srogers\Desktop\Alloys.pptx,,My Computer\C:\\\\,0x1727B,0x7,avengers01,34:68:95:94:f8:5c,2019-01-20 21:12:02,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\CY5210_Information_System_Forensics\Module_4\Lab_3\CaseFolder\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2019-01-19 03:13:10,2019-01-21 19:16:10,2022-10-07 05:06:43,5f7b5f1e01b83767,Quick Access,4,11,10,1,,2019-01-21 05:04:07,,,E:\Alloys.ppt,2,False,,,,,2019-01-21 04:59:57,2019-01-21 04:56:56,2019-01-21 04:59:56,946688,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",6A018124,Shield_USB,E:\Alloys.ppt,,My Computer\E:\,0xA02C0,,,,,PropertyStoreDataBlock,,
