RunTime,ExecutableName
2018-04-03 00:58:26,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2018-04-03 00:58:24,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2018-04-03 16:59:02,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
2018-04-03 16:47:38,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
2018-04-03 16:17:41,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
2018-04-03 14:24:34,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
2018-04-03 14:09:34,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
2018-04-03 13:54:34,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
2018-04-03 13:41:54,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
2018-04-03 13:37:25,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
2018-04-03 00:13:41,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\USERINIT.EXE
2018-01-30 16:27:57,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2018-04-03 13:48:13,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\VSSVC.EXE
2018-04-03 13:00:52,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\VSSVC.EXE
2018-04-03 00:50:08,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\VSSVC.EXE
2018-04-03 00:19:05,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\VSSVC.EXE
2018-03-31 13:14:25,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\VSSVC.EXE
2018-03-31 12:22:52,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\VSSVC.EXE
2018-03-30 15:38:53,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\VSSVC.EXE
2018-03-30 15:30:36,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\VSSVC.EXE
2018-04-03 01:11:52,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2018-04-03 01:01:24,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2018-04-03 00:52:14,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2018-03-31 17:37:34,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2018-03-31 17:37:34,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2018-03-31 17:37:21,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2018-03-31 17:37:20,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2018-03-31 17:37:18,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2018-04-03 16:30:40,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-04-03 01:02:01,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-03-31 13:09:25,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-03-31 12:54:11,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-03-31 12:49:31,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-03-31 12:15:23,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-03-31 12:12:34,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-03-30 15:43:04,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-03-31 13:06:29,\VOLUME{01d3c565d4f49eb4-60d53ee6}\USERS\ETHOMAS\APPDATA\LOCAL\TEMP\GUMB88F.TMP\DROPBOXUPDATE.EXE
2018-01-30 16:26:33,\VOLUME{01d3c565d4f49eb4-60d53ee6}\USERS\ETHOMAS\APPDATA\LOCAL\PACKAGES\MICROSOFT.MICROSOFTEDGE_8WEKYB3D8BBWE\TEMPSTATE\DOWNLOADS\FIREFOX INSTALLER.EXE
2018-01-30 16:22:45,\VOLUME{01d3c565d4f49eb4-60d53ee6}\USERS\ETHOMAS\APPDATA\LOCAL\TEMP\GUMF635.TMP\GOOGLEUPDATE.EXE
2018-04-01 04:44:03,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\GAMEBARPRESENCEWRITER.EXE
2018-04-01 04:43:35,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\GAMEBARPRESENCEWRITER.EXE
2018-03-31 23:52:31,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\GAMEBARPRESENCEWRITER.EXE
2018-03-31 19:36:17,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\GAMEBARPRESENCEWRITER.EXE
2018-03-31 18:16:16,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\GAMEBARPRESENCEWRITER.EXE
2018-04-03 16:41:29,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-04-03 01:14:09,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2018-04-03 01:14:09,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2018-04-03 01:10:41,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2018-04-03 00:51:06,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2018-03-31 17:37:45,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2018-03-31 17:37:10,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2018-04-03 16:47:42,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 16:14:26,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 12:39:42,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 12:29:48,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 12:29:48,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 00:57:47,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 00:54:03,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 00:22:37,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 16:41:18,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\AUDIODG.EXE
2018-04-03 16:14:06,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\AUDIODG.EXE
2018-04-03 14:01:39,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\AUDIODG.EXE
2018-04-03 13:47:26,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\AUDIODG.EXE
2018-04-03 13:33:57,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\AUDIODG.EXE
2018-04-03 12:39:21,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\AUDIODG.EXE
2018-04-03 12:29:37,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\AUDIODG.EXE
2018-04-03 00:54:03,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\AUDIODG.EXE
2018-04-03 00:20:24,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SERVICEPROFILES\NETWORKSERVICE\APPDATA\LOCAL\TEMP\MPAM-C74E2EB3.EXE
2018-04-03 16:43:54,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\DLLHOST.EXE
2018-04-03 16:39:17,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\DLLHOST.EXE
2018-04-03 16:30:42,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\DLLHOST.EXE
2018-04-03 16:22:47,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\DLLHOST.EXE
2018-04-03 13:37:01,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\DLLHOST.EXE
2018-04-03 13:37:01,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\DLLHOST.EXE
2018-04-03 01:07:09,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\DLLHOST.EXE
2018-04-03 01:02:12,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\DLLHOST.EXE
2018-04-03 16:31:17,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMWARE CAF\PME\BIN\MANAGEMENTAGENTHOST.EXE
2018-04-03 16:32:33,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2018-04-03 16:23:22,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2018-04-03 00:54:29,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2018-04-03 00:21:08,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2018-04-03 00:13:13,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2018-04-01 15:23:52,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2018-04-03 16:39:17,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-03-31 14:48:06,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SETTINGSYNCHOST.EXE
2018-03-27 00:12:24,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SETTINGSYNCHOST.EXE
2018-04-01 04:42:55,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BCASTDVR.EXE
2018-04-01 04:14:22,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BCASTDVR.EXE
2018-04-01 02:42:24,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BCASTDVR.EXE
2018-04-01 02:29:51,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BCASTDVR.EXE
2018-04-01 00:05:17,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BCASTDVR.EXE
2018-03-31 23:53:20,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BCASTDVR.EXE
2018-03-31 19:36:23,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BCASTDVR.EXE
2018-03-31 19:30:27,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BCASTDVR.EXE
2018-04-03 16:30:49,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSWOW64\RUNONCE.EXE
2018-04-03 00:59:01,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSWOW64\RUNONCE.EXE
2018-04-03 00:14:19,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSWOW64\RUNONCE.EXE
2018-04-03 00:09:48,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSWOW64\RUNONCE.EXE
2018-04-03 00:20:44,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SERVICEPROFILES\NETWORKSERVICE\APPDATA\LOCAL\TEMP\{9D9A460D-B864-4908-9231-6B2E1D26113A}\MPSIGSTUB.EXE
2018-03-31 16:08:02,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSWOW64\NOTEPAD.EXE
2018-03-31 15:10:32,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BACKGROUNDTASKHOST.EXE
2018-03-31 14:51:48,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BACKGROUNDTASKHOST.EXE
2018-03-31 15:37:03,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\OPENWITH.EXE
2018-03-31 14:41:31,\VOLUME{0000000000000000-baa935f8}\WINDOWS\IRONKEY.EXE
2018-04-03 16:33:09,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2018-04-03 16:26:13,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2018-04-03 16:15:28,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2018-04-03 13:35:19,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2018-04-03 12:30:59,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2018-04-03 01:00:50,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2018-04-03 00:10:48,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2018-04-01 15:14:55,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2018-04-01 05:14:50,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-04-01 04:45:41,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-04-01 04:42:15,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-04-01 04:16:54,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-03-31 13:02:26,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-03-31 13:02:27,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-03-31 12:12:39,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-03-31 12:12:33,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-04-03 16:30:46,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 16:14:21,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 01:01:48,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 00:58:28,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 00:21:02,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 00:14:05,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-01 15:13:52,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-01 04:40:18,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2018-04-03 16:32:19,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.16299.251_NONE_16DD4C82321E5CCC\TIWORKER.EXE
2018-04-03 16:22:48,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.16299.251_NONE_16DD4C82321E5CCC\TIWORKER.EXE
2018-04-03 01:02:14,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.16299.251_NONE_16DD4C82321E5CCC\TIWORKER.EXE
2018-04-03 00:50:29,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.16299.251_NONE_16DD4C82321E5CCC\TIWORKER.EXE
2018-04-03 00:28:41,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.16299.251_NONE_16DD4C82321E5CCC\TIWORKER.EXE
2018-04-03 00:19:10,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.16299.251_NONE_16DD4C82321E5CCC\TIWORKER.EXE
2018-04-03 16:39:16,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.12.17007.18022-0\MPCMDRUN.EXE
2018-04-03 16:39:16,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.12.17007.18022-0\MPCMDRUN.EXE
2018-04-03 01:07:09,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.12.17007.18022-0\MPCMDRUN.EXE
2018-04-03 01:07:09,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.12.17007.18022-0\MPCMDRUN.EXE
2018-04-03 01:07:08,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.12.17007.18022-0\MPCMDRUN.EXE
2018-04-03 00:22:28,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.12.17007.18022-0\MPCMDRUN.EXE
2018-04-03 00:19:30,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.12.17007.18022-0\MPCMDRUN.EXE
2018-04-03 00:19:30,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.12.17007.18022-0\MPCMDRUN.EXE
2018-04-03 16:41:29,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-04-01 04:16:52,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-03-31 13:02:22,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-03-31 12:27:11,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-01-30 16:23:41,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES (X86)\GOOGLE\CHROME\APPLICATION\CHROME.EXE
2018-03-27 00:13:11,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\MSINFO32.EXE
2018-03-27 00:13:11,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\MSINFO32.EXE
2018-03-31 15:05:09,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BACKGROUNDTRANSFERHOST.EXE
2018-03-30 15:15:54,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BACKGROUNDTRANSFERHOST.EXE
2018-03-27 00:13:13,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BACKGROUNDTRANSFERHOST.EXE
2018-04-03 13:37:23,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSWOW64\PING.EXE
2018-04-03 13:37:05,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSWOW64\PING.EXE
2018-04-03 16:46:07,ACCESSDATA%20FTK%20IMAGER%203
2018-04-03 00:50:09,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SDIAGNHOST.EXE
2018-04-01 04:44:39,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSWOW64\GAMEPANEL.EXE
2018-03-31 16:07:29,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSWOW64\SCRNSAVE.SCR
2018-04-03 01:09:55,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-04-03 00:52:11,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-03-31 13:26:56,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-03-30 15:30:35,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SVCHOST.EXE
2018-04-03 16:15:51,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMWARERESOLUTIONSET.EXE
2018-04-03 16:14:06,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMWARERESOLUTIONSET.EXE
2018-04-03 13:36:19,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMWARERESOLUTIONSET.EXE
2018-04-01 15:13:54,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMWARERESOLUTIONSET.EXE
2018-04-01 04:47:59,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMWARERESOLUTIONSET.EXE
2018-04-03 16:30:42,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\WINDOWS DEFENDER\MSASCUIL.EXE
2018-04-03 00:57:55,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\WINDOWS DEFENDER\MSASCUIL.EXE
2018-04-03 00:14:10,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\WINDOWS DEFENDER\MSASCUIL.EXE
2018-04-03 00:09:43,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\WINDOWS DEFENDER\MSASCUIL.EXE
2018-03-31 14:51:14,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\WINDOWS DEFENDER\MSASCUIL.EXE
2018-03-31 14:48:18,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\WINDOWS DEFENDER\MSASCUIL.EXE
2018-03-31 12:49:25,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\WINDOWS DEFENDER\MSASCUIL.EXE
2018-03-30 15:14:38,\VOLUME{01d3c565d4f49eb4-60d53ee6}\PROGRAM FILES\WINDOWS DEFENDER\MSASCUIL.EXE
2018-03-31 18:15:55,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\BACKGROUNDTASKHOST.EXE
2018-04-03 16:30:27,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SPPEXTCOMOBJ.EXE
2018-04-03 16:25:09,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SPPEXTCOMOBJ.EXE
2018-04-03 16:14:16,\VOLUME{01d3c565d4f49eb4-60d53ee6}\WINDOWS\SYSTEM32\SPPEXTCOMOBJ.EXE
