SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-03-26 12:41:15,2019-03-26 17:24:25,2022-11-30 01:18:16,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,8,0,8,2019-03-26 10:43:45,2019-03-26 17:24:25,desktop-n566fm9,70:5a:b6:91:13:5d,C:\Users\Justine B\Downloads\stella.jpg,1,False,07cba753-4fb4-11e9-8a33-705ab691135d,07cba753-4fb4-11e9-8a33-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-26 17:24:13,2019-03-26 17:24:13,2019-03-26 17:24:13,45931,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Downloads\stella.jpg,,My Computer\C:\\\\,0x15DF3,0x7,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-26 10:43:45,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-03-26 12:41:15,2019-03-26 17:24:25,2022-11-30 01:18:16,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,8,1,7,2019-03-26 10:43:45,2019-03-26 17:19:30,desktop-n566fm9,70:5a:b6:91:13:5d,C:\Users\Justine B\Downloads\pFRtHLhL4eOA4de3yoIRiZt1DONVY3miIQtn8qVU0FI.gif,1,False,07cba719-4fb4-11e9-8a33-705ab691135d,07cba719-4fb4-11e9-8a33-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-26 17:19:17,2019-03-26 17:19:18,2019-03-26 17:19:13,264855,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Downloads\pFRtHLhL4eOA4de3yoIRiZt1DONVY3miIQtn8qVU0FI.gif,,My Computer\C:\\\\,0x26EEB,0x2,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-26 10:43:45,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-03-26 12:41:15,2019-03-26 17:24:25,2022-11-30 01:18:16,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,8,2,1,,2019-03-26 15:43:20,,,F:\cuteowl.jpg,2,False,,,,,2019-02-20 18:41:45,2019-02-19 18:21:14,2019-02-20 04:00:00,7827,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",20F3BCE6,CAMERACARD,F:\cuteowl.jpg,,F:\\,0x4000A0,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-03-26 12:41:15,2019-03-26 17:24:25,2022-11-30 01:18:16,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,8,3,3,,2019-03-26 15:43:11,,,F:\nicepic.jpg,2,False,,,,,2019-02-20 18:41:45,2019-02-19 18:19:58,2019-03-26 04:00:00,11320,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",20F3BCE6,CAMERACARD,F:\nicepic.jpg,,F:\\,0x400080,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-03-26 12:41:15,2019-03-26 17:24:25,2022-11-30 01:18:16,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,8,4,4,,2019-03-26 15:43:05,,,F:\frogmouth.jpg,2,False,,,,,2019-02-20 18:41:45,2019-02-19 15:30:26,2019-03-26 04:00:00,8632,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",20F3BCE6,CAMERACARD,F:\frogmouth.jpg,,F:\\,0x4001C0,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-03-26 12:41:15,2019-03-26 17:24:25,2022-11-30 01:18:16,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,8,5,6,,2019-03-26 15:42:46,,,F:\30588_112467978790101_5187737_n.jpg,1,False,,,,,2019-03-26 14:54:30,2019-03-26 14:54:32,2019-03-26 04:00:00,17585,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",FC9BD2D2,,F:\30588_112467978790101_5187737_n.jpg,,My Computer\F:\,0xEA5200,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-03-26 12:41:15,2019-03-26 17:24:25,2022-11-30 01:18:16,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,8,6,5,,2019-03-26 15:42:42,,,F:\00y0y_j53rBCrjb8J_1200x900.jpg,1,False,,,,,2019-03-26 14:50:24,2019-03-26 14:50:26,2019-03-26 04:00:00,28989,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",FC9BD2D2,,F:\00y0y_j53rBCrjb8J_1200x900.jpg,,My Computer\F:\,0xEA5120,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-03-26 12:41:15,2019-03-26 17:24:25,2022-11-30 01:18:16,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,8,7,2,,2019-03-26 12:41:31,,,F:\d26ac13321f158c9e5e2fa459a6974ba.jpg,1,False,,,,,2019-02-20 18:41:45,2019-02-19 18:27:18,2019-02-20 04:00:00,35920,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",20F3BCE6,CAMERACARD,F:\d26ac13321f158c9e5e2fa459a6974ba.jpg,,My Computer\F:\,0x400120,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\9d1f905ce5044aee.automaticDestinations-ms,2019-03-25 13:07:03,2019-03-26 16:09:39,2022-11-30 01:18:16,9d1f905ce5044aee,Edge Browser,4,5,0,5,,2019-03-26 16:09:39,,,F:\Whooo_Am_I_Owls_Bro.pdf,1,False,,,,,2019-03-26 15:31:37,2019-03-26 15:31:40,2019-03-26 04:00:00,3260666,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",FC9BD2D2,,F:\Whooo_Am_I_Owls_Bro.pdf,,My Computer\F:\,0xEA50A0,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\9d1f905ce5044aee.automaticDestinations-ms,2019-03-25 13:07:03,2019-03-26 16:09:39,2022-11-30 01:18:16,9d1f905ce5044aee,Edge Browser,4,5,1,4,,2019-03-26 15:42:32,,,F:\Great Horned Owl.pdf,1,False,,,,,2019-03-26 15:32:09,2019-03-26 15:32:10,2019-03-26 04:00:00,1048178,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",FC9BD2D2,,F:\Great Horned Owl.pdf,,My Computer\F:\,0xEA5300,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\9d1f905ce5044aee.automaticDestinations-ms,2019-03-25 13:07:03,2019-03-26 16:09:39,2022-11-30 01:18:16,9d1f905ce5044aee,Edge Browser,4,5,2,3,2019-03-26 10:43:45,2019-03-26 15:32:46,desktop-n566fm9,70:5a:b6:91:13:5d,C:\Users\Justine B\Downloads\Great Horned Owl.pdf,1,False,07cb9c31-4fb4-11e9-8a33-705ab691135d,07cb9c31-4fb4-11e9-8a33-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-26 15:32:09,2019-03-26 15:32:09,2019-03-26 15:32:02,1048178,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Downloads\Great Horned Owl.pdf,,My Computer\C:\Users\\Downloads\,0x23DD8,0x4,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-26 10:43:45,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\9d1f905ce5044aee.automaticDestinations-ms,2019-03-25 13:07:03,2019-03-26 16:09:39,2022-11-30 01:18:16,9d1f905ce5044aee,Edge Browser,4,5,3,2,2019-03-26 10:43:45,2019-03-26 15:32:24,desktop-n566fm9,70:5a:b6:91:13:5d,C:\Users\Justine B\Downloads\Whooo_Am_I_Owls_Bro.pdf,1,False,07cb9c06-4fb4-11e9-8a33-705ab691135d,07cb9c06-4fb4-11e9-8a33-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-26 15:31:37,2019-03-26 15:31:38,2019-03-26 15:31:33,3260666,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Downloads\Whooo_Am_I_Owls_Bro.pdf,,My Computer\C:\Users\\Downloads\,0x2397D,0x5,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-26 10:43:45,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\9d1f905ce5044aee.automaticDestinations-ms,2019-03-25 13:07:03,2019-03-26 16:09:39,2022-11-30 01:18:16,9d1f905ce5044aee,Edge Browser,4,5,4,1,,2019-03-25 13:07:03,,,microsoft-edge:https://www.msn.com/spartan/dhpwinfre?country=us&locale=en-us&imgh=170&imgw=300&bcnt=3&templatetype=1.1&placement=353689&useIris=1&tcContentId=6d9e6247373d49cdbdf6388c9bbee734&tcContentPath=//item[0]&asid=6d9e6247373d49cdbdf6388c9bbee734&poptin=&oemname=HEWLETT-PACKARD&oemid=HEWLETT-PACKARD&devfam=WINDOWS.DESKTOP&devosver=10.0.17134.1&ossku=PROFESSIONAL&arch=X64&cdmver=10.0.17134.1&fosver=&prevosver=&isu=0&tl=2&msa=&disphorzres=1280&dispvertres=800&nettype=WIFI&metered=TRUE&moid=&topt=&localid=w:3592CAD5-E3D5-2375-B2F0-52132C7ECBCD&auid=&lo=0&tsu=0&flsid=&osbuild=&waasring=&sc-sigimg=&OCID=ems.display.welcomeexperience&CCID=65E95C9133EF4CF9A450D5CCCD2136CF,1,False,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\microsoft-edge:https://www.msn.com/spartan/dhpwinfre?country=us&locale=en-us&imgh=170&imgw=300&bcnt=3&templatetype=1.1&placement=353689&useIris=1&tcContentId=6d9e6247373d49cdbdf6388c9bbee734&tcContentPath=//item[0]&asid=6d9e6247373d49cdbdf6388c9bbee734&poptin=&oemname=HEWLETT-PACKARD&oemid=HEWLETT-PACKARD&devfam=WINDOWS.DESKTOP&devosver=10.0.17134.1&ossku=PROFESSIONAL&arch=X64&cdmver=10.0.17134.1&fosver=&prevosver=&isu=0&tl=2&msa=&disphorzres=1280&dispvertres=800&nettype=WIFI&metered=TRUE&moid=&topt=&localid=w:3592CAD5-E3D5-2375-B2F0-52132C7ECBCD&auid=&lo=0&tsu=0&flsid=&osbuild=&waasring=&sc-sigimg=&OCID=ems.display.welcomeexperience&CCID=65E95C9133EF4CF9A450D5CCCD2136CF,,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,2019-03-26 14:49:06,2019-03-26 15:32:09,2022-11-30 01:18:16,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,2,0,2,,2019-03-26 15:32:09,,,C:\Users\Justine B\Downloads\Great Horned Owl.pdf,1,False,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Downloads\Great Horned Owl.pdf,,My Computer\C:\\\\,0x0,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,2019-03-26 14:49:06,2019-03-26 15:32:09,2022-11-30 01:18:16,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,2,1,1,,2019-03-26 15:31:37,,,C:\Users\Justine B\Downloads\Whooo_Am_I_Owls_Bro.pdf,1,False,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Downloads\Whooo_Am_I_Owls_Bro.pdf,,My Computer\C:\\\\,0x0,,,,,PropertyStoreDataBlock,,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-25 13:06:46,2019-03-27 18:32:16,2022-11-30 01:18:16,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,7,0,2,2019-03-25 15:52:24,2019-03-27 18:32:16,desktop-n566fm9,70:5a:b6:91:13:5d,knownfolder:{374DE290-123F-4565-9164-39C4925E467B} ==> Downloads,18,True,fb90376b-4f15-11e9-8a30-705ab691135d,fb90376b-4f15-11e9-8a30-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-25 13:05:45,2019-03-27 12:06:06,2019-03-27 12:06:06,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Downloads,,My Computer\Downloads,,,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-25 15:52:24,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-25 13:06:46,2019-03-27 18:32:16,2022-11-30 01:18:16,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,7,1,1,2019-03-25 15:52:24,2019-03-27 12:06:06,desktop-n566fm9,70:5a:b6:91:13:5d,knownfolder:{754AC886-DF64-4CBA-86B5-F7FBF4FBCEF5} ==> ThisPCDesktopFolder,6,True,fb90376a-4f15-11e9-8a30-705ab691135d,fb90376a-4f15-11e9-8a30-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-25 13:05:45,2019-03-27 12:06:06,2019-03-27 12:06:06,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Desktop,,My Computer\Desktop,,,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-25 15:52:24,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-25 13:06:46,2019-03-27 18:32:16,2022-11-30 01:18:16,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,7,2,3,2019-03-25 15:52:24,2019-03-26 17:14:08,desktop-n566fm9,70:5a:b6:91:13:5d,knownfolder:{FDD39AD0-238F-46AF-ADB4-6C85480369C7} ==> Documents,8,True,fb903767-4f15-11e9-8a30-705ab691135d,fb903767-4f15-11e9-8a30-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-25 13:05:45,2019-03-26 17:14:08,2019-03-26 17:14:08,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Documents,,My Computer\Documents,,,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-25 15:52:24,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-25 13:06:46,2019-03-27 18:32:16,2022-11-30 01:18:16,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,7,3,4,2019-03-25 15:52:24,2019-03-26 17:13:21,desktop-n566fm9,70:5a:b6:91:13:5d,knownfolder:{33E28130-4E1E-4676-835A-98395C3BC3BB} ==> Pictures,4,True,fb903768-4f15-11e9-8a30-705ab691135d,fb903768-4f15-11e9-8a30-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-25 13:05:45,2019-03-26 17:13:21,2019-03-26 17:13:21,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Pictures,,My Computer\Pictures,,,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-25 15:52:24,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-25 13:06:46,2019-03-27 18:32:16,2022-11-30 01:18:16,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,7,4,7,2019-03-26 10:43:45,2019-03-26 16:51:14,desktop-n566fm9,70:5a:b6:91:13:5d,C:\Users\Justine B\Desktop\GoodOnes,3,False,07cb9d76-4fb4-11e9-8a33-705ab691135d,07cb9d76-4fb4-11e9-8a33-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-26 15:46:21,2019-03-26 16:51:14,2019-03-26 16:51:14,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,Operating Sytem,C:\Users\Justine B\Desktop\GoodOnes,,My Computer\C:\Users\\Desktop\,0x2499E,0x1,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-26 10:43:45,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-25 13:06:46,2019-03-27 18:32:16,2022-11-30 01:18:16,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,7,5,6,2019-03-25 15:52:24,2019-03-25 13:06:46,desktop-n566fm9,70:5a:b6:91:13:5d,knownfolder:{18989B1D-99B5-455B-841C-AB7C74E4DDFC} ==> Videos,3,False,fb903766-4f15-11e9-8a30-705ab691135d,fb903766-4f15-11e9-8a30-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-25 13:05:45,2019-03-25 13:06:43,2019-03-25 13:06:42,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,,C:\Users\Justine B\Videos,,My Computer\Videos,,,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-25 15:52:24,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2019-03-25 13:06:46,2019-03-27 18:32:16,2022-11-30 01:18:16,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,7,6,5,2019-03-25 15:52:24,2019-03-25 13:06:46,desktop-n566fm9,70:5a:b6:91:13:5d,knownfolder:{4BD8D571-6D19-48D3-BE97-422220080E43} ==> Music,3,False,fb903769-4f15-11e9-8a30-705ab691135d,fb903769-4f15-11e9-8a30-705ab691135d,fa00f338-0b60-4461-b34c-fed88b63014a,fa00f338-0b60-4461-b34c-fed88b63014a,2019-03-25 13:05:45,2019-03-25 13:06:43,2019-03-25 13:06:43,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),DCAECB8D,,C:\Users\Justine B\Music,,My Computer\Music,,,desktop-n566fm9,70:5a:b6:91:13:5d,2019-03-25 15:52:24,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
\\Mac\Home\Documents\_Education\Northeastern\PhD_Cybersecurity\ISF\Labs\CaseStudy04\CaseFolder\RECENT\Recent\AutomaticDestinations\9839aec31243a928.automaticDestinations-ms,2019-03-26 16:02:04,2019-03-26 16:49:36,2022-11-30 01:18:16,9839aec31243a928,Microsoft Office Excel 2010 x86,4,3,0,3,,2019-03-26 16:49:36,,,F:\owlColors_backup.xlsx,1,False,,,,,2019-03-26 16:49:23,2019-03-26 16:48:16,2019-03-26 04:00:00,9073,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink","Removable storage media (Floppy, USB)",FC9BD2D2,,F:\owlColors_backup.xlsx,,F:\\,0xEA5360,,,,,PropertyStoreDataBlock,,
